benchmark_mode,objective_type,budget_normalization,experiment_group,ansatz_type,gate_set,encoding_type,entanglement_topology,entangler_type,cost_type,n_qubits,reference_depth,depth,target_entangling_budget,actual_entangling_budget,gates_per_layer,run_id,seed,layer_id,qubit_id,gate_type,axis_id,param_index,param_id,grad_value,abs_grad,is_near_zero
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,4,2,2,6,8,4,21,0,1,3,RY,1,22,layer_001_wire_003_RY,-0.037608852746937815,0.037608852746937815,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,4,2,2,6,8,4,21,0,1,3,RZ,2,23,layer_001_wire_003_RZ,8.195125832123213e-18,8.195125832123213e-18,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,4,2,2,6,8,4,22,1,0,0,RX,0,0,layer_000_wire_000_RX,-0.04395276007738596,0.04395276007738596,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,4,2,2,6,8,4,22,1,0,0,RY,1,1,layer_000_wire_000_RY,0.08595776721733507,0.08595776721733507,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,4,2,2,6,8,4,22,1,0,0,RZ,2,2,layer_000_wire_000_RZ,0.007371145209023548,0.007371145209023548,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,4,2,2,6,8,4,22,1,0,1,RX,0,3,layer_000_wire_001_RX,-0.008114778975718483,0.008114778975718483,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,4,2,2,6,8,4,22,1,0,1,RY,1,4,layer_000_wire_001_RY,0.05004472281962219,0.05004472281962219,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,4,2,2,6,8,4,22,1,0,1,RZ,2,5,layer_000_wire_001_RZ,-0.013847870066415465,0.013847870066415465,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,4,2,2,6,8,4,22,1,0,2,RX,0,6,layer_000_wire_002_RX,0.013853972945692652,0.013853972945692652,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,4,2,2,6,8,4,22,1,0,2,RY,1,7,layer_000_wire_002_RY,-0.029648966886929508,0.029648966886929508,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,4,2,2,6,8,4,22,1,0,2,RZ,2,8,layer_000_wire_002_RZ,0.05446575604796898,0.05446575604796898,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,4,2,2,6,8,4,22,1,0,3,RX,0,9,layer_000_wire_003_RX,-0.032709551250008566,0.032709551250008566,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,4,2,2,6,8,4,22,1,0,3,RY,1,10,layer_000_wire_003_RY,0.12930595804504444,0.12930595804504444,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,4,2,2,6,8,4,22,1,0,3,RZ,2,11,layer_000_wire_003_RZ,0.032202386880353054,0.032202386880353054,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,4,2,2,6,8,4,22,1,1,0,RX,0,12,layer_001_wire_000_RX,-0.0020261180971987078,0.0020261180971987078,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,4,2,2,6,8,4,22,1,1,0,RY,1,13,layer_001_wire_000_RY,-0.10771993513858003,0.10771993513858003,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,4,2,2,6,8,4,22,1,1,0,RZ,2,14,layer_001_wire_000_RZ,5.422540580702966e-18,5.422540580702966e-18,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,4,2,2,6,8,4,22,1,1,1,RX,0,15,layer_001_wire_001_RX,0.025607967246143885,0.025607967246143885,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,4,2,2,6,8,4,22,1,1,1,RY,1,16,layer_001_wire_001_RY,-0.06026926700562234,0.06026926700562234,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,4,2,2,6,8,4,22,1,1,1,RZ,2,17,layer_001_wire_001_RZ,-8.453900788130558e-18,8.453900788130558e-18,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,4,2,2,6,8,4,22,1,1,2,RX,0,18,layer_001_wire_002_RX,0.0037688623068610136,0.0037688623068610136,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,4,2,2,6,8,4,22,1,1,2,RY,1,19,layer_001_wire_002_RY,0.054882299225829274,0.054882299225829274,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,4,2,2,6,8,4,22,1,1,2,RZ,2,20,layer_001_wire_002_RZ,-7.729179113787577e-18,7.729179113787577e-18,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,4,2,2,6,8,4,22,1,1,3,RX,0,21,layer_001_wire_003_RX,0.01154879937402549,0.01154879937402549,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,4,2,2,6,8,4,22,1,1,3,RY,1,22,layer_001_wire_003_RY,0.14082835853200174,0.14082835853200174,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,4,2,2,6,8,4,22,1,1,3,RZ,2,23,layer_001_wire_003_RZ,-2.868928087857668e-18,2.868928087857668e-18,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,4,2,2,6,8,4,23,2,0,0,RX,0,0,layer_000_wire_000_RX,0.06636805060895783,0.06636805060895783,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,4,2,2,6,8,4,23,2,0,0,RY,1,1,layer_000_wire_000_RY,0.00543744034704539,0.00543744034704539,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,4,2,2,6,8,4,23,2,0,0,RZ,2,2,layer_000_wire_000_RZ,0.040994495772244496,0.040994495772244496,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,4,2,2,6,8,4,23,2,0,1,RX,0,3,layer_000_wire_001_RX,-0.027312807871302948,0.027312807871302948,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,4,2,2,6,8,4,23,2,0,1,RY,1,4,layer_000_wire_001_RY,-0.035985290641775795,0.035985290641775795,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,4,2,2,6,8,4,23,2,0,1,RZ,2,5,layer_000_wire_001_RZ,-0.0028941808800918,0.0028941808800918,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,4,2,2,6,8,4,23,2,0,2,RX,0,6,layer_000_wire_002_RX,0.03979169803871725,0.03979169803871725,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,4,2,2,6,8,4,23,2,0,2,RY,1,7,layer_000_wire_002_RY,0.019190927514927927,0.019190927514927927,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,4,2,2,6,8,4,23,2,0,2,RZ,2,8,layer_000_wire_002_RZ,-0.030376532229959053,0.030376532229959053,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,4,2,2,6,8,4,23,2,0,3,RX,0,9,layer_000_wire_003_RX,0.03551295956713305,0.03551295956713305,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,4,2,2,6,8,4,23,2,0,3,RY,1,10,layer_000_wire_003_RY,0.017486603845843374,0.017486603845843374,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,4,2,2,6,8,4,23,2,0,3,RZ,2,11,layer_000_wire_003_RZ,0.011044939447948366,0.011044939447948366,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,4,2,2,6,8,4,23,2,1,0,RX,0,12,layer_001_wire_000_RX,0.04161708806913423,0.04161708806913423,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,4,2,2,6,8,4,23,2,1,0,RY,1,13,layer_001_wire_000_RY,-0.03692766733037387,0.03692766733037387,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,4,2,2,6,8,4,23,2,1,0,RZ,2,14,layer_001_wire_000_RZ,2.4451913280866123e-17,2.4451913280866123e-17,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,4,2,2,6,8,4,23,2,1,1,RX,0,15,layer_001_wire_001_RX,0.03618702840548067,0.03618702840548067,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,4,2,2,6,8,4,23,2,1,1,RY,1,16,layer_001_wire_001_RY,0.10076600412260871,0.10076600412260871,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,4,2,2,6,8,4,23,2,1,1,RZ,2,17,layer_001_wire_001_RZ,2.5080431281602592e-18,2.5080431281602592e-18,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,4,2,2,6,8,4,23,2,1,2,RX,0,18,layer_001_wire_002_RX,-0.009415914437974056,0.009415914437974056,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,4,2,2,6,8,4,23,2,1,2,RY,1,19,layer_001_wire_002_RY,0.09311296913825912,0.09311296913825912,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,4,2,2,6,8,4,23,2,1,2,RZ,2,20,layer_001_wire_002_RZ,-4.54776128192891e-18,4.54776128192891e-18,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,4,2,2,6,8,4,23,2,1,3,RX,0,21,layer_001_wire_003_RX,-0.041503885865872996,0.041503885865872996,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,4,2,2,6,8,4,23,2,1,3,RY,1,22,layer_001_wire_003_RY,0.036075446711307836,0.036075446711307836,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,local,4,2,2,6,8,4,23,2,1,3,RZ,2,23,layer_001_wire_003_RZ,-4.310767127682458e-18,4.310767127682458e-18,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,4,2,2,6,6,3,24,0,0,0,RX,0,0,layer_000_wire_000_RX,-0.00890401861955506,0.00890401861955506,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,4,2,2,6,6,3,24,0,0,0,RY,1,1,layer_000_wire_000_RY,0.061271522842156645,0.061271522842156645,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,4,2,2,6,6,3,24,0,0,0,RZ,2,2,layer_000_wire_000_RZ,8.380396064985996e-18,8.380396064985996e-18,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,4,2,2,6,6,3,24,0,0,1,RX,0,3,layer_000_wire_001_RX,-0.31965033154442507,0.31965033154442507,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,4,2,2,6,6,3,24,0,0,1,RY,1,4,layer_000_wire_001_RY,-0.20763230332541635,0.20763230332541635,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,4,2,2,6,6,3,24,0,0,1,RZ,2,5,layer_000_wire_001_RZ,0.3031007446010831,0.3031007446010831,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,4,2,2,6,6,3,24,0,0,2,RX,0,6,layer_000_wire_002_RX,-0.060317340942141806,0.060317340942141806,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,4,2,2,6,6,3,24,0,0,2,RY,1,7,layer_000_wire_002_RY,0.0985339446053761,0.0985339446053761,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,4,2,2,6,6,3,24,0,0,2,RZ,2,8,layer_000_wire_002_RZ,0.06984670255993605,0.06984670255993605,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,4,2,2,6,6,3,24,0,0,3,RX,0,9,layer_000_wire_003_RX,0.1427726431713157,0.1427726431713157,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,4,2,2,6,6,3,24,0,0,3,RY,1,10,layer_000_wire_003_RY,-0.1344792023174591,0.1344792023174591,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,4,2,2,6,6,3,24,0,0,3,RZ,2,11,layer_000_wire_003_RZ,-0.1540929289605511,0.1540929289605511,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,4,2,2,6,6,3,24,0,1,0,RX,0,12,layer_001_wire_000_RX,2.7755575615628914e-17,2.7755575615628914e-17,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,4,2,2,6,6,3,24,0,1,0,RY,1,13,layer_001_wire_000_RY,3.469446951953614e-17,3.469446951953614e-17,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,4,2,2,6,6,3,24,0,1,0,RZ,2,14,layer_001_wire_000_RZ,1.1061697317027119e-17,1.1061697317027119e-17,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,4,2,2,6,6,3,24,0,1,1,RX,0,15,layer_001_wire_001_RX,0.05967814039421465,0.05967814039421465,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,4,2,2,6,6,3,24,0,1,1,RY,1,16,layer_001_wire_001_RY,-0.2616480405851801,0.2616480405851801,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,4,2,2,6,6,3,24,0,1,1,RZ,2,17,layer_001_wire_001_RZ,5.2086250803442016e-18,5.2086250803442016e-18,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,4,2,2,6,6,3,24,0,1,2,RX,0,18,layer_001_wire_002_RX,-5.551115123125783e-17,5.551115123125783e-17,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,4,2,2,6,6,3,24,0,1,2,RY,1,19,layer_001_wire_002_RY,1.3877787807814457e-17,1.3877787807814457e-17,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,4,2,2,6,6,3,24,0,1,2,RZ,2,20,layer_001_wire_002_RZ,-1.1375810176344702e-18,1.1375810176344702e-18,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,4,2,2,6,6,3,24,0,1,3,RX,0,21,layer_001_wire_003_RX,0.0018724285656750717,0.0018724285656750717,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,4,2,2,6,6,3,24,0,1,3,RY,1,22,layer_001_wire_003_RY,0.1489602818207885,0.1489602818207885,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,4,2,2,6,6,3,24,0,1,3,RZ,2,23,layer_001_wire_003_RZ,2.306437545174168e-17,2.306437545174168e-17,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,4,2,2,6,6,3,25,1,0,0,RX,0,0,layer_000_wire_000_RX,-0.002966419977892838,0.002966419977892838,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,4,2,2,6,6,3,25,1,0,0,RY,1,1,layer_000_wire_000_RY,0.012824167534561892,0.012824167534561892,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,4,2,2,6,6,3,25,1,0,0,RZ,2,2,layer_000_wire_000_RZ,-8.849421557593626e-17,8.849421557593626e-17,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,4,2,2,6,6,3,25,1,0,1,RX,0,3,layer_000_wire_001_RX,-0.04527773269831817,0.04527773269831817,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,4,2,2,6,6,3,25,1,0,1,RY,1,4,layer_000_wire_001_RY,0.05895684225510075,0.05895684225510075,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,4,2,2,6,6,3,25,1,0,1,RZ,2,5,layer_000_wire_001_RZ,-0.049370056375112575,0.049370056375112575,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,4,2,2,6,6,3,25,1,0,2,RX,0,6,layer_000_wire_002_RX,0.0005999831107611955,0.0005999831107611955,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,4,2,2,6,6,3,25,1,0,2,RY,1,7,layer_000_wire_002_RY,0.034960290177521315,0.034960290177521315,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,4,2,2,6,6,3,25,1,0,2,RZ,2,8,layer_000_wire_002_RZ,-0.05507629229728912,0.05507629229728912,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,4,2,2,6,6,3,25,1,0,3,RX,0,9,layer_000_wire_003_RX,-0.5188649293278178,0.5188649293278178,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,4,2,2,6,6,3,25,1,0,3,RY,1,10,layer_000_wire_003_RY,0.09637225970354604,0.09637225970354604,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,4,2,2,6,6,3,25,1,0,3,RZ,2,11,layer_000_wire_003_RZ,0.5183664757781428,0.5183664757781428,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,4,2,2,6,6,3,25,1,1,0,RX,0,12,layer_001_wire_000_RX,7.45931094670027e-17,7.45931094670027e-17,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,4,2,2,6,6,3,25,1,1,0,RY,1,13,layer_001_wire_000_RY,-1.3877787807814457e-17,1.3877787807814457e-17,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,4,2,2,6,6,3,25,1,1,0,RZ,2,14,layer_001_wire_000_RZ,-1.8120230411932627e-17,1.8120230411932627e-17,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,4,2,2,6,6,3,25,1,1,1,RX,0,15,layer_001_wire_001_RX,0.05221899194120101,0.05221899194120101,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,4,2,2,6,6,3,25,1,1,1,RY,1,16,layer_001_wire_001_RY,-0.025298001823252248,0.025298001823252248,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,4,2,2,6,6,3,25,1,1,1,RZ,2,17,layer_001_wire_001_RZ,8.865765357856726e-17,8.865765357856726e-17,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,4,2,2,6,6,3,25,1,1,2,RX,0,18,layer_001_wire_002_RX,2.6020852139652106e-17,2.6020852139652106e-17,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,4,2,2,6,6,3,25,1,1,2,RY,1,19,layer_001_wire_002_RY,5.724587470723463e-17,5.724587470723463e-17,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,4,2,2,6,6,3,25,1,1,2,RZ,2,20,layer_001_wire_002_RZ,-1.360955070087404e-17,1.360955070087404e-17,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,4,2,2,6,6,3,25,1,1,3,RX,0,21,layer_001_wire_003_RX,0.004619429410301643,0.004619429410301643,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,4,2,2,6,6,3,25,1,1,3,RY,1,22,layer_001_wire_003_RY,0.0904291080388693,0.0904291080388693,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,4,2,2,6,6,3,25,1,1,3,RZ,2,23,layer_001_wire_003_RZ,1.2804362016155213e-17,1.2804362016155213e-17,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,4,2,2,6,6,3,26,2,0,0,RX,0,0,layer_000_wire_000_RX,0.10983300916893202,0.10983300916893202,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,4,2,2,6,6,3,26,2,0,0,RY,1,1,layer_000_wire_000_RY,0.02552800021404586,0.02552800021404586,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,4,2,2,6,6,3,26,2,0,0,RZ,2,2,layer_000_wire_000_RZ,1.2582032936708211e-17,1.2582032936708211e-17,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,4,2,2,6,6,3,26,2,0,1,RX,0,3,layer_000_wire_001_RX,0.06496154322662141,0.06496154322662141,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,4,2,2,6,6,3,26,2,0,1,RY,1,4,layer_000_wire_001_RY,0.009736603720777323,0.009736603720777323,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,4,2,2,6,6,3,26,2,0,1,RZ,2,5,layer_000_wire_001_RZ,-0.03308598842183499,0.03308598842183499,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,4,2,2,6,6,3,26,2,0,2,RX,0,6,layer_000_wire_002_RX,-0.2791984858661044,0.2791984858661044,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,4,2,2,6,6,3,26,2,0,2,RY,1,7,layer_000_wire_002_RY,0.032630636128922794,0.032630636128922794,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,4,2,2,6,6,3,26,2,0,2,RZ,2,8,layer_000_wire_002_RZ,-0.16944390609817256,0.16944390609817256,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,4,2,2,6,6,3,26,2,0,3,RX,0,9,layer_000_wire_003_RX,-0.10732660090606758,0.10732660090606758,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,4,2,2,6,6,3,26,2,0,3,RY,1,10,layer_000_wire_003_RY,-0.017145872280649,0.017145872280649,False
